,level,genre,ID,name,episode_total,main_score,concern_count,comments_count
463,best,101.0,279749,메텔,3.0,9.95,2143,0
464,best,101.0,213426,블루시연,149.0,9.96,7187,0
465,best,101.0,240836,덕트,10.0,9.97,5995,0
466,best,101.0,215212,김탠,0.0,0.0,3412,0
467,best,101.0,265408,플레인 요거트,94.0,9.99,1818,0
468,best,101.0,168507,데스띠나,34.0,9.93,8515,0
469,best,101.0,160218,소노율,31.0,9.89,1915,0
470,best,101.0,124659,Twin두사람,6.0,9.92,3079,0
471,best,101.0,116964,천향 (川響),25.0,9.98,530,0
472,best,101.0,186768,온미리내,89.0,9.89,7760,0
473,best,101.0,224088,리메이,12.0,9.98,1972,0
474,best,101.0,220164,은이경,49.0,9.97,6081,0
475,best,101.0,58533,냐하홀릭,171.0,9.98,2127,0
476,best,101.0,156544,작가 은혜별,11.0,9.89,2290,0
477,best,101.0,257277,주리안,91.0,9.98,3938,0
478,best,101.0,214783,신우리,5.0,9.86,5216,0
479,best,101.0,128925,플라워리,77.0,9.95,6977,0
480,best,101.0,217507,최온&고결,94.0,9.96,9326,0
481,best,101.0,154656,하늘돌고래,97.0,9.95,5453,0
482,best,101.0,118292,서윤(Somnium),82.0,9.93,5945,0
483,best,101.0,213062,블루시연,33.0,9.98,3035,0
484,best,101.0,190144,중성미자,46.0,9.96,237,0
485,best,101.0,93015,월우,127.0,9.96,3999,0
486,best,101.0,202642,고결,119.0,9.98,13415,0
487,best,101.0,185015,홍보라,3.0,9.92,441,0
488,best,101.0,201073,그린커피,17.0,9.95,9034,0
489,best,101.0,251859,신경아,34.0,9.7,517,0
490,best,101.0,163353,작가 - 이루리,19.0,9.92,3895,0
491,best,101.0,156561,샨탈,75.0,9.95,1103,0
492,best,101.0,125999,조이루시,11.0,9.87,2160,0
493,best,101.0,189099,엣세라,61.0,9.9,8352,0
494,best,101.0,239932,샌디앨,10.0,9.96,828,0
495,best,101.0,31992,션쓰,3.0,9.68,1063,0
496,best,101.0,233128,로즈빈,6.0,9.95,2794,0
497,best,101.0,179855,oz,1.0,9.92,25399,0
498,best,101.0,158768,부부,45.0,9.97,1801,0
499,best,101.0,159465,뀨쭈,42.0,9.85,884,0
500,best,101.0,201198,박정아,10.0,9.98,2379,0
501,best,101.0,200002,작가 임초해,10.0,9.72,840,0
502,best,101.0,174542,초코칩고기,64.0,9.96,7624,0
503,best,101.0,194711,옥강냉,10.0,9.96,1895,0
504,best,101.0,184949,옥강냉,10.0,9.98,2479,0
505,best,101.0,184356,미스틱 작가,10.0,9.88,1871,0
506,best,101.0,170703,백희(흰돌),7.0,9.97,788,0
507,best,101.0,171673,작가 임초해,10.0,9.88,993,0
508,best,101.0,144090,작가 이미르,10.0,9.92,9316,0
509,best,102.0,230067,레몬크림스튜,164.0,9.94,6092,0
510,best,102.0,327076,JACK THE RIPPER,118.0,9.81,2312,3
511,best,102.0,350945,조르쥬,221.0,9.79,947,1
512,best,102.0,85242,시구사,51.0,9.45,189,0
513,best,102.0,179409,밀레토스,173.0,9.91,2417,0
514,best,102.0,556797,작은밤littlenight,30.0,9.89,91,0
515,best,102.0,495256,Cielinto,65.0,9.99,700,3
516,best,102.0,510864,하루세번절필고민,107.0,9.92,574,1
517,best,102.0,492007,『아이시스』,95.0,9.48,291,1
518,best,102.0,485171,단 그리핀,101.0,9.67,185,0
519,best,102.0,338598,냐스퍼긔여어,275.0,9.96,2808,2
520,best,102.0,396879,프로젝트 HK,31.0,9.62,110,0
521,best,102.0,540513,늦게지는 꽃,84.0,9.59,974,11
522,best,102.0,468689,스크류뿅뿅,93.0,9.94,4059,5
523,best,102.0,178952,은똥(윤시현),13.0,9.9,2142,0
524,best,102.0,541054,장스,131.0,9.87,148,0
525,best,102.0,209544,마신유희,490.0,9.81,5107,1
526,best,102.0,431921,라미아스,169.0,9.86,1442,6
527,best,102.0,492297,라인트,124.0,9.84,403,3
528,best,102.0,460746,Deicider,111.0,9.85,446,0
529,best,102.0,488146,Quinn*,7.0,9.35,1498,4
530,best,102.0,530961,온미,54.0,9.98,312,0
531,best,102.0,530986,토범태영,112.0,9.64,311,0
532,best,102.0,3158,은 림,128.0,9.95,12619,1
533,best,102.0,360879,세스퍼,129.0,9.82,70,0
534,best,102.0,505865,네모돌이,251.0,9.95,921,1
535,best,102.0,479911,베르커,112.0,9.7,370,0
536,best,102.0,483114,재인_,64.0,9.88,1134,15
537,best,102.0,86006,가언.L,251.0,9.92,2376,0
538,best,102.0,292248,멀고도먼이상,465.0,9.71,1782,0
539,best,102.0,244501,날숨,9.0,9.93,1375,0
540,best,102.0,460968,피아누네,48.0,9.88,323,0
541,best,102.0,94218,어미시상에,385.0,9.87,2527,0
542,best,102.0,397309,덧붙임,212.0,9.96,653,0
543,best,102.0,165497,유키히루,264.0,9.74,2343,0
544,best,102.0,196942,메르헬,72.0,9.94,355,0
545,best,102.0,200409,하사현,0.0,0.0,869,0
546,best,102.0,388687,쎄이,523.0,9.91,2109,1
547,best,102.0,389896,Jun.S,41.0,9.45,672,2
548,best,102.0,9970,주르고엘,4.0,8.62,3598,0
549,best,102.0,509211,RoNe,83.0,9.77,242,2
550,best,102.0,360108,하리아나,112.0,9.89,2384,0
551,best,102.0,358372,세스퍼,235.0,9.94,206,0
552,best,102.0,543794,레고밟았어,45.0,9.82,485,10
553,best,102.0,553103,462시간,39.0,9.8,44,3
554,best,102.0,312588,오즈의 세계,533.0,9.82,2324,1
555,best,102.0,436785,국구ㅜ구구구콘ㅋㅋㅋ,123.0,9.96,2031,0
556,best,102.0,114299,Aslan,90.0,9.87,3933,0
557,best,102.0,502417,엘리 윤,115.0,9.94,916,1
558,best,102.0,503510,하이디깡,36.0,9.92,637,0
559,best,102.0,364709,NEMESIS,31.0,9.98,1127,0
560,best,102.0,122819,알리섬,11.0,9.87,1150,0
561,best,102.0,304434,bosco,242.0,9.97,1169,1
562,best,102.0,164014,네블로우,74.0,9.66,410,0
563,best,102.0,402904,나르릉,148.0,9.74,1821,0
564,best,102.0,355500,목쌍,172.0,9.94,2293,0
565,best,102.0,474879,코랄로즈,149.0,9.98,3433,6
566,best,102.0,495121,다크팥,50.0,9.88,386,2
567,best,102.0,535830,macro,33.0,9.45,152,1
568,best,102.0,382220,얼음눈송이,56.0,9.78,907,0
569,best,102.0,523376,snow,37.0,9.98,2185,0
570,best,102.0,391413,빛밤,93.0,9.84,917,0
571,best,102.0,137301,JC-Ent,125.0,9.88,2183,0
572,best,102.0,5681,JC-Ent,351.0,9.79,4033,0
573,best,102.0,177910,서환,0.0,0.0,3405,0
574,best,102.0,155356,리톤,8.0,9.91,2205,0
575,best,102.0,263818,PEUL,243.0,9.94,1483,0
576,best,102.0,470400,잇츠제네시스,144.0,9.89,1411,0
577,best,102.0,14929,베아트리체,247.0,9.88,1941,0
578,best,102.0,464264,조쪼,73.0,9.9,1390,0
579,best,102.0,471750,마신유희,110.0,9.85,769,0
580,best,102.0,92026,La Pillaseta,277.0,9.88,5762,0
581,best,102.0,56706,약빤꽃게,95.0,9.87,1502,0
582,best,102.0,265380,휴위,72.0,9.98,350,0
583,best,102.0,240872,휴위,138.0,9.98,2370,0
584,best,102.0,75937,창조ZA,6.0,9.72,1536,0
585,best,102.0,496130,로아J,60.0,9.98,808,0
586,best,102.0,411930,에디르네,5.0,9.55,617,0
587,best,102.0,283241,디폴로,117.0,9.87,970,0
588,best,102.0,423852,이가후,129.0,9.82,690,0
589,best,102.0,329045,by데네브,66.0,9.86,485,0
590,best,102.0,88465,MOS,7.0,9.79,8311,3
591,best,102.0,80880,리브☆,7.0,9.88,4813,1
592,best,102.0,408972,양산형∀,170.0,9.81,442,0
593,best,102.0,60199,레리아크,290.0,9.79,2418,0
594,best,102.0,330199,레뉴아,189.0,9.89,1313,0
595,best,102.0,166510,커피너구리,152.0,9.94,2097,2
596,best,102.0,375553,1192,6.0,9.55,1102,0
597,best,102.0,5297,초콜릿악마,107.0,9.96,9493,1
598,best,102.0,374317,푸른 하늘정,33.0,9.93,889,0
599,best,102.0,326851,독불 이한중,1.0,9.51,1276,0
600,best,102.0,389244,구토빵,64.0,9.98,458,0
601,best,102.0,327857,검은 왕관,49.0,9.94,1354,0
602,best,102.0,410243,라마현,179.0,9.84,1145,0
603,best,102.0,339059,유혈목이,58.0,9.72,136,0
604,best,102.0,196327,여명[黎明],0.0,0.0,1286,0
605,best,102.0,143389,nimia,144.0,9.95,3710,0
606,best,102.0,210039,셰리시아,401.0,9.91,5137,0
607,best,102.0,527079,토바티에,147.0,9.82,364,0
608,best,102.0,204370,Ell'sHeaven,263.0,9.92,6348,1
609,best,102.0,464648,옛이야기들,145.0,9.95,1297,0
610,best,102.0,399164,체셔냐옹,7.0,9.82,1161,0
611,best,102.0,269221,SilverWitch,159.0,9.94,3966,0
612,best,102.0,336287,촌뜨기괭이,7.0,9.88,319,0
613,best,102.0,10170,SlowWriter,6.0,9.77,841,0
614,best,102.0,464390,시시껄렁한이야기,123.0,9.69,575,0
615,best,102.0,55101,riosni,115.0,9.86,949,0
616,best,102.0,358350,고양이 글씨,100.0,9.93,313,0
617,best,102.0,494677,소리엔,55.0,9.95,1019,0
618,best,102.0,319038,김후드,118.0,9.31,589,0
619,best,102.0,115126,마른이끼,25.0,9.78,1482,0
620,best,102.0,146566,Goldilocks,1.0,9.56,1226,0
621,best,102.0,98166,라쿠,112.0,9.93,2018,0
622,best,102.0,288641,라인트,351.0,9.89,1301,0
623,best,102.0,187091,도꾸뿌리,130.0,9.73,2974,0
624,best,102.0,232802,아라별,295.0,9.96,4203,1
625,best,102.0,378285,아이시안,6.0,9.69,1788,0
626,best,102.0,4170,노란안경,213.0,9.91,2698,0
627,best,102.0,436806,청월호 (靑月虎),61.0,9.98,661,0
628,best,102.0,471307,판소좋아,111.0,9.6,344,0
629,best,102.0,29078,베르나도트,204.0,9.93,1641,0
630,best,102.0,159782,키아르네,0.0,0.0,5028,0
631,best,102.0,152032,뉴클리어,136.0,9.67,525,0
632,best,102.0,81220,SinTA,290.0,9.89,1895,0
633,best,102.0,281731,곰의신,105.0,9.96,1125,0
634,best,102.0,155916,중게,0.0,0.0,1249,0
635,best,102.0,156917,SoulDelete,7.0,9.97,2256,0
636,best,102.0,409402,엘리아냥.,12.0,9.93,2102,1
637,best,102.0,3136,하하호호Rr,602.0,9.83,7202,0
638,best,102.0,315068,전뇌조율사,78.0,9.96,1096,0
639,best,102.0,62067,라인트,371.0,9.86,3553,0
640,best,102.0,351633,소울릿,14.0,9.88,1066,0
641,best,102.0,18077,레이시호,2.0,9.5,2146,0
642,best,102.0,25598,블랑슈,3.0,9.87,1787,0
643,best,102.0,451246,하라임,15.0,9.95,775,0
644,best,102.0,227729,춤추는팥빵,6.0,9.94,5824,0
645,best,102.0,356408,김나림,37.0,9.88,606,0
646,best,102.0,38447,똬르,132.0,9.75,1713,0
647,best,102.0,554,슈비,25.0,9.12,2789,0
648,best,102.0,1342,티그리드,136.0,9.9,7129,0
649,best,102.0,179690,굴린트,217.0,9.86,1776,0
650,best,102.0,221195,perel,342.0,9.74,1857,0
651,best,102.0,5375,묵호,0.0,0.0,7404,0
652,best,102.0,429775,R.앞집소년,1.0,9.17,921,0
653,best,102.0,175141,Aslan,101.0,9.33,678,0
654,best,102.0,131692,만상조,3.0,9.95,1883,0
655,best,102.0,179787,벰,25.0,9.92,2389,0
656,best,102.0,432944,유한려,16.0,9.93,920,0
657,best,102.0,185281,심장암,2.0,9.24,2141,0
658,best,102.0,357262,Jackpot Master,1.0,7.8,1178,0
659,best,102.0,6854,네코샘플,12.0,9.76,1808,0
660,best,102.0,51316,영(永),112.0,9.81,1052,0
661,best,102.0,353125,김민중,5.0,5.56,642,0
662,best,102.0,41920,El Luth Fosus,167.0,9.8,2418,0
663,best,102.0,319368,#해날,59.0,9.95,1825,0
664,best,102.0,26978,Ell'sHeaven,426.0,9.89,19279,5
665,best,102.0,157563,로나프강가에서,71.0,9.9,1977,0
666,best,102.0,131613,모프제이,234.0,9.95,1465,0
667,best,102.0,133386,제피,111.0,9.53,720,0
668,best,102.0,93242,라쿤(racoon),129.0,9.84,906,0
669,best,102.0,78390,달무지개,139.0,9.91,2092,1
670,best,102.0,148485,박사영,149.0,9.95,1521,0
671,best,102.0,57344,공병왕,20.0,9.48,4681,0
672,best,102.0,166645,축복의성,17.0,9.86,1912,0
673,best,102.0,10782,치치카카,132.0,9.81,817,0
674,best,102.0,96985,AngelDust,2.0,6.15,386,0
675,best,103.0,556934,실붓,54.0,9.46,207,4
676,best,103.0,465053,변법가,84.0,9.73,430,0
677,best,103.0,89876,변혁,85.0,9.9,618,0
678,best,103.0,554134,짚풀,27.0,9.94,299,1
679,best,103.0,403318,독초쥬스,86.0,9.87,586,0
680,best,103.0,511383,필몽,33.0,9.88,844,0
681,best,103.0,426519,울트라포스,62.0,9.9,176,0
682,best,103.0,63727,레테,23.0,9.81,320,0
683,best,103.0,537796,운좋은놈,57.0,9.93,494,2
684,best,103.0,407434,범향,3.0,9.74,2171,0
685,best,103.0,495291,애프터눈,24.0,9.73,151,0
686,best,103.0,167300,초벽(初碧),108.0,9.98,2620,1
687,best,103.0,428678,평온한물결,41.0,9.97,304,1
688,best,103.0,525505,정용훈,27.0,9.79,498,0
689,best,103.0,527279,천자,51.0,9.97,185,2
690,best,103.0,318662,박촌(이영춘),42.0,9.81,295,0
691,best,103.0,429732,휘랑군,101.0,9.66,448,2
692,best,103.0,289957,조정우,110.0,7.8,348,0
693,best,103.0,276429,kaliss,45.0,9.75,870,1
694,best,103.0,537861,마마소스,51.0,9.68,281,0
695,best,103.0,100133,석공명,179.0,9.9,5376,1
696,best,103.0,379429,팔비수,99.0,9.93,2682,0
697,best,103.0,174597,조정우,59.0,7.95,123,0
698,best,103.0,424301,제이백,68.0,9.95,368,2
699,best,103.0,409298,모르츄,127.0,9.91,835,0
700,best,103.0,25589,양파즙,219.0,9.84,3034,0
701,best,103.0,438693,청혜(靑慧),129.0,9.71,877,2
702,best,103.0,427593,내일모래시계,92.0,9.82,1312,0
703,best,103.0,545967,Skullcat,18.0,9.37,14,0
704,best,103.0,419201,Aka.Jin,2.0,9.78,501,0
705,best,103.0,452880,정용훈,7.0,9.83,377,0
706,best,103.0,498955,春夢:춘몽,7.0,9.8,310,1
707,best,103.0,207522,혁명진인,1.0,9.76,2555,0
708,best,103.0,475307,청운비검,119.0,9.7,974,1
709,best,103.0,7164,태자魔,146.0,9.72,2559,0
710,best,103.0,462247,엘팍,137.0,9.54,832,0
711,best,103.0,458579,엘라나스,6.0,9.76,1045,0
712,best,103.0,27287,한비랑,177.0,9.8,8673,2
713,best,103.0,499911,맹금,79.0,9.96,833,0
714,best,103.0,409072,소년행,242.0,9.99,5472,0
715,best,103.0,145780,흑파,47.0,8.61,439,0
716,best,103.0,489212,정탁,35.0,9.79,185,0
717,best,103.0,332144,진선우,81.0,9.89,3114,0
718,best,103.0,418550,짱돌이R,65.0,9.34,148,0
719,best,103.0,268749,허량,2.0,6.52,2636,0
720,best,103.0,537621,점소이,10.0,9.69,97,0
721,best,103.0,492121,초객(初客),1.0,9.71,139,0
722,best,103.0,360924,애프터눈,155.0,9.83,698,0
723,best,103.0,15465,초객 안정빈,10.0,9.72,2372,0
724,best,103.0,395468,시후(試後),5.0,9.53,271,0
725,best,103.0,433806,모조품1,5.0,9.55,909,0
726,best,103.0,516705,팔복.,99.0,9.95,710,0
727,best,103.0,19454,주기,16.0,9.75,4276,0
728,best,103.0,510588,시후(試後),5.0,9.62,91,0
729,best,103.0,246677,단인,242.0,9.89,3237,0
730,best,103.0,144657,묵장,76.0,9.77,3037,0
731,best,103.0,316801,소년행,1.0,9.78,1888,0
732,best,103.0,194469,독초쥬스,31.0,9.68,4678,0
733,best,103.0,513370,도객,0.0,0.0,829,0
734,best,103.0,409121,탬인,20.0,9.7,515,0
735,best,103.0,510133,로동자,67.0,9.89,206,0
736,best,103.0,417962,명도,96.0,9.76,202,0
737,best,103.0,402898,명마,156.0,9.88,1862,0
738,best,103.0,508947,무협한번쓰고싶어서,51.0,9.78,453,0
739,best,103.0,465574,박귀,43.0,9.62,398,0
740,best,103.0,65501,월인越人,2.0,8.0,1097,0
741,best,103.0,111490,SHG,51.0,9.8,307,0
742,best,103.0,505921,윤깜,40.0,9.7,196,0
743,best,103.0,101732,넥흐,84.0,9.84,1157,0
744,best,103.0,405665,은연(誾然),90.0,9.93,792,0
745,best,103.0,171964,담화공,0.0,0.0,11963,0
746,best,103.0,44992,규방아가씨,219.0,9.92,4563,0
747,best,103.0,412082,별순,3.0,4.66,544,0
748,best,103.0,383318,유리지갑,77.0,9.79,1432,0
749,best,103.0,2280,진야기,57.0,9.89,2296,0
750,best,103.0,352610,늙은 아들,0.0,0.0,1068,0
751,best,103.0,117037,라온제임,1.0,9.71,7229,0
752,best,103.0,288705,녹용,121.0,9.94,3271,0
753,best,103.0,253545,언덕나무,167.0,9.78,1745,0
754,best,103.0,409340,간우치,78.0,9.71,598,0
755,best,103.0,348466,世鐘,37.0,9.44,358,0
756,best,103.0,175792,소강산,66.0,9.83,875,0
757,best,103.0,264241,天流,67.0,9.88,538,0
758,best,103.0,470962,방외인,32.0,9.91,65,0
759,best,103.0,386615,노블,58.0,9.97,1005,0
760,best,103.0,414549,용지연,94.0,9.88,667,0
761,best,103.0,72977,엘정,31.0,9.79,2148,0
762,best,103.0,225222,카할,105.0,9.73,684,0
763,best,103.0,412036,거북아빠,122.0,9.95,1283,0
764,best,103.0,279701,유제하,2.0,9.27,1103,0
765,best,103.0,338716,백몽S,77.0,9.87,1127,0
766,best,103.0,452152,Ritz,52.0,9.4,323,0
767,best,103.0,318245,심지(深智),103.0,9.75,280,0
768,best,103.0,354707,하저도,32.0,9.65,138,0
769,best,103.0,23316,짱돌이,0.0,0.0,798,0
770,best,103.0,403719,개평,67.0,9.82,392,0
771,best,103.0,300130,우숙(愚叔),2.0,8.54,1661,0
772,best,103.0,84018,검은비(黑雨),105.0,9.8,2655,0
773,best,103.0,202851,구찌구찌노구찌,82.0,9.89,825,0
774,best,103.0,391792,변법가,40.0,9.96,861,0
775,best,103.0,307586,옴니,143.0,9.91,1358,0
776,best,103.0,340075,황도사,55.0,9.82,640,0
777,best,103.0,355485,개평,40.0,9.8,658,0
778,best,103.0,147983,창천을(唱天乙: 노래하는 하늘의 새),64.0,9.41,653,0
779,best,103.0,61112,초월(超越),317.0,9.62,14979,0
780,best,103.0,158374,독위인하,73.0,9.56,664,0
781,best,103.0,283782,만상조,3.0,9.3,548,0
782,best,103.0,303393,우숙(愚叔),22.0,9.83,416,0
783,best,103.0,134639,고룡생,3.0,8.41,1071,0
784,best,103.0,162994,씨디어스,13.0,9.92,673,0
785,best,103.0,178079,진선우,157.0,9.78,2042,0
786,best,103.0,169866,HDS,65.0,9.76,823,0
787,best,103.0,208373,명마,6.0,9.79,3573,0
788,best,103.0,55676,소믈리에,111.0,9.8,2362,0
789,best,103.0,187133,월 인,66.0,9.91,2386,0
790,best,103.0,165236,안동찜닭,51.0,9.89,483,0
791,best,103.0,185155,가람휘™,27.0,9.64,2080,0
792,best,103.0,24059,교블린,113.0,9.88,4543,0
793,best,103.0,222675,조천산,79.0,9.72,589,0
794,best,103.0,166901,초월(超越),41.0,9.76,1708,0
795,best,103.0,190297,월 인,23.0,9.73,767,0
796,best,104.0,308068,미/스/공,157.0,9.82,312,1
797,best,104.0,554675,데자뷰,39.0,9.94,29,0
798,best,104.0,543845,둥이언니,31.0,9.27,28,0
799,best,104.0,517434,아벨에이미,91.0,9.94,25,0
800,best,104.0,549446,다비드.,44.0,9.96,100,0
801,best,104.0,506758,제갈제미,174.0,9.81,140,0
802,best,104.0,556339,비애천인,42.0,9.9,52,2
803,best,104.0,551913,러스티네일,49.0,9.97,248,3
804,best,104.0,496503,일학,74.0,9.97,534,33
805,best,104.0,553795,주영하,32.0,9.67,45,2
806,best,104.0,539172,훈장(勳張),66.0,9.96,139,1
807,best,104.0,431365,비묘,173.0,9.93,924,0
808,best,104.0,545264,물든,23.0,9.79,142,11
809,best,104.0,345270,설중소국,42.0,9.94,1451,0
810,best,104.0,536185,이부영,27.0,9.97,153,0
811,best,104.0,514768,빽티스트,71.0,9.6,43,0
812,best,104.0,414512,서슬푸른,76.0,9.82,621,9
813,best,104.0,436504,카오산 로드,53.0,9.96,590,0
814,best,104.0,407543,werker,122.0,9.16,71,0
815,best,104.0,5533,천사별곡,47.0,9.9,188,1
816,best,104.0,431737,호우야,101.0,9.92,226,0
817,best,104.0,200126,노타우,227.0,9.83,1665,0
818,best,104.0,435850,지스트,89.0,8.75,85,0
819,best,104.0,507212,말맹이,55.0,9.91,155,0
820,best,104.0,218120,H. PARK,209.0,9.84,1078,0
821,best,104.0,372011,정희현,7.0,9.82,1411,0
822,best,104.0,335908,꾸마네,84.0,9.91,240,0
823,best,104.0,309421,얼어붙은달,11.0,9.57,393,0
824,best,104.0,510829,구라도사,61.0,9.9,142,0
825,best,104.0,425762,교하류,232.0,9.85,217,0
826,best,104.0,175742,검객 (劍客),132.0,9.4,3464,0
827,best,104.0,105987,권총탄,81.0,9.35,330,0
828,best,104.0,397123,얼어붙은달,38.0,9.89,189,0
829,best,104.0,520442,orangeart,89.0,9.82,215,0
830,best,104.0,427907,휘음,48.0,9.94,348,0
831,best,104.0,438416,작은이별☆,33.0,9.9,99,0
832,best,104.0,218931,구라도사,345.0,9.97,1472,1
833,best,104.0,118359,바다향,17.0,9.93,480,0
834,best,104.0,510683,Emerald City,1.0,9.36,134,0
835,best,104.0,524910,암흑현실,0.0,0.0,39,0
836,best,104.0,431690,더마냐,11.0,9.74,427,0
837,best,104.0,479752,노타우,33.0,9.95,275,0
838,best,104.0,481118,황금늑대,51.0,9.89,39,0
839,best,104.0,21236,정연,49.0,9.95,1459,0
840,best,104.0,438722,하사은★,61.0,9.95,173,0
841,best,104.0,345062,37.2,23.0,9.68,129,0
842,best,104.0,424998,라미라민,94.0,9.67,215,0
843,best,104.0,368988,lys4509571,69.0,9.82,95,0
844,best,104.0,247045,훈장(勳張),10.0,9.91,129,0
845,best,104.0,483365,훈장(勳張),11.0,9.8,208,0
846,best,104.0,430842,스무니,47.0,9.94,189,0
847,best,104.0,54072,웨지우드,5.0,9.94,4827,0
848,best,104.0,410632,유 지 나,3.0,9.72,311,0
849,best,104.0,486226,블 루 스 카 이,11.0,9.8,469,0
850,best,104.0,464687,카오산 로드,8.0,9.86,203,0
851,best,104.0,376900,블루데이,97.0,9.72,293,0
852,best,104.0,352412,꽃띠리,131.0,9.87,474,0
853,best,104.0,108276,방구석 무법자,149.0,9.5,458,0
854,best,104.0,43242,하저도,25.0,9.35,357,0
855,best,104.0,322772,흔횬,6.0,9.83,291,0
856,best,104.0,247800,훈장(勳張),10.0,9.66,212,0
857,best,104.0,180097,미그,102.0,9.51,557,0
858,best,104.0,356070,웨지우드,2.0,9.77,248,0
859,best,104.0,388979,클랜시,40.0,9.02,135,0
860,best,104.0,228917,웨지우드,2.0,9.82,447,0
861,best,104.0,247082,훈장(勳張),10.0,9.77,152,0
862,best,104.0,326159,오큘러스,2.0,9.72,236,0
863,best,104.0,161170,베지타,111.0,9.21,241,0
864,best,104.0,205610,YONA,0.0,0.0,263,0
865,best,104.0,253526,조동인,1.0,9.2,327,0
866,best,104.0,201771,지오한수옥,67.0,9.44,313,0
867,best,104.0,131241,이럴순,96.0,9.88,910,0
868,best,104.0,3161,유쿠도스,109.0,9.25,482,0
869,best,104.0,15502,검객 (劍客),44.0,8.94,734,0
870,best,104.0,167942,잰디,93.0,9.95,665,0
871,best,104.0,146545,웨지우드,6.0,9.61,394,0
872,best,104.0,189212,자언,10.0,9.93,341,0
873,best,104.0,166216,PAN,3.0,9.32,583,0
874,best,104.0,13668,굶주린 상상력,1.0,9.84,2525,5
875,best,106.0,422031,GGS,77.0,9.94,847,9
876,best,106.0,549819,오늘도 피곤하게 시작,44.0,9.94,369,2
877,best,106.0,529288,숨어사는 사람,88.0,9.76,468,2
878,best,106.0,379037,데도,204.0,9.87,385,1
879,best,106.0,554716,효리아나,24.0,8.82,52,2
880,best,106.0,521793,실개천,32.0,9.8,238,1
881,best,106.0,377527,실개천,130.0,9.85,761,2
882,best,106.0,532843,BotherZ,89.0,9.74,489,8
883,best,106.0,544309,불행시티,98.0,9.76,201,0
884,best,106.0,471991,선하늘,39.0,9.81,345,0
885,best,106.0,453675,플네나마,176.0,9.84,287,0
886,best,106.0,176274,김태신,257.0,9.64,762,1
887,best,106.0,272689,멍탱,211.0,9.9,1533,3
888,best,106.0,521354,worldstory,93.0,8.96,262,0
889,best,106.0,485257,나밀이,128.0,9.9,862,3
890,best,106.0,500775,오리 다섯마리,57.0,9.85,279,0
891,best,106.0,537157,플네나마,38.0,9.64,216,2
892,best,106.0,296186,이지이,207.0,9.69,97,0
893,best,106.0,471473,스수기,122.0,9.86,484,2
894,best,106.0,527894,멘탈이 부들부들,66.0,9.98,452,0
895,best,106.0,491567,연애재판,46.0,9.57,312,0
896,best,106.0,401844,세라믹,104.0,9.77,940,3
897,best,106.0,520014,서명,84.0,9.84,35,0
898,best,106.0,379168,피자피자,64.0,9.85,560,2
899,best,106.0,9263,유모세,329.0,9.78,678,0
900,best,106.0,537010,멘탈이 부들부들,37.0,9.86,485,0
901,best,106.0,511689,바일레노,62.0,9.76,651,2
902,best,106.0,457997,렌체,127.0,9.95,313,0
903,best,106.0,398000,GGS,111.0,9.92,770,7
904,best,106.0,308246,OVO짓기,77.0,9.96,553,0
905,best,106.0,491396,씨즐,40.0,9.92,584,4
906,best,106.0,399491,Jun.S,33.0,9.69,471,1
907,best,106.0,469575,쿠마몬,12.0,9.35,427,1
908,best,106.0,463130,-HaRa-,88.0,9.74,287,0
909,best,106.0,383948,Clowin,67.0,9.92,166,0
910,best,106.0,164575,먹구름빵,225.0,9.9,588,0
911,best,106.0,179848,시커,5.0,9.6,582,0
912,best,106.0,409223,free bird,107.0,9.95,615,3
913,best,106.0,510951,쩔라,100.0,9.06,402,0
914,best,106.0,492721,Kanis,47.0,9.94,517,2
915,best,106.0,520869,논논비,76.0,9.73,243,0
916,best,106.0,457582,설대식,107.0,9.85,543,0
917,best,106.0,146405,씨즐,218.0,9.75,3681,2
918,best,106.0,428751,2학년 F반 히키가야하치만,26.0,9.83,318,0
919,best,106.0,366713,2학년 F반 히키가야하치만,2.0,9.4,537,0
920,best,106.0,355606,2학년 F반 히키가야하치만,3.0,9.9,1308,1
921,best,106.0,477199,치킨먼치킨,53.0,9.86,806,0
922,best,106.0,280085,JetA,125.0,9.65,873,0
923,best,106.0,313327,씨즐,22.0,9.93,713,4
924,best,106.0,415948,바림,94.0,9.95,724,0
925,best,106.0,336141,Kanis,95.0,9.8,547,0
926,best,106.0,491279,유이칸,28.0,9.51,222,0
927,best,106.0,529120,IS일상,7.0,9.78,276,0
928,best,106.0,276318,까메요,134.0,9.75,327,0
929,best,106.0,292044,조은인,121.0,9.83,914,2
930,best,106.0,460811,선하늘,142.0,9.81,1015,2
931,best,106.0,450075,연애재판,96.0,9.88,631,0
932,best,106.0,494967,라네로,59.0,9.95,456,0
933,best,106.0,462919,Few,70.0,9.83,394,0
934,best,106.0,535981,오코드,26.0,9.69,172,0
935,best,106.0,497577,집필&설정:쿠우코/설정:이구모노,78.0,9.54,144,0
936,best,106.0,220240,YOMU,75.0,9.67,608,0
937,best,106.0,430980,Pcill,45.0,9.91,411,0
938,best,106.0,423259,아름다운이름을가진나는바로나,102.0,9.4,665,0
939,best,106.0,432613,BLUE_Cloud,48.0,9.9,320,0
940,best,106.0,178035,LeeEl,196.0,9.77,867,0
941,best,106.0,360164,Jaio,5.0,9.48,733,0
